"nanyangSiteId","siteNameZh","siteNameAlt1","LATITUDE","LONGITUDE"
"tt-mb-d106H50","中國佛教文化教育活動中心","Zhong Guo Fo Jiao Wen Hua Jiao Yu Huo Dong Zhong Xin",25.04375,121.544038
"tt-mb-d106H60","大乘講堂","Da Sheng Jiang Tang",25.043184,121.54403
"tt-mb-d106H70","菩提園","Pu Ti Yuan",25.04258,121.543574
"tt-mb-d106H80","達摩禪苑","Da Mo Chan Yuan",25.016943,121.532998
"tt-mb-d106H90","靜修庵","Jing Xiu An",25.031189,121.544483
"tt-mb-d106I00","妙華蓮苑","Miao Hua Lian Yuan",25.017668,121.53181
"tt-mb-d106I10","慧明講堂","Hui Ming Jiang Tang",25.023057,121.525941
"tt-mb-d106I20","藥師如來止法發揚會","Yao Shi Ru Lai Zhi Fa Fa Yang Hui",25.041257,121.548047
"tt-mb-d106I30","佛心功德會台北市社區暨志願服務推廣中心分會","Buddha Heart World Headquarters Taipei Community Branch",25.035367,121.555233
"tt-mb-d106I40","桑耶精舍","Sang Ye Jing She",25.043139,121.544028
"tt-mb-d106I50","創價學會幸安講堂","Chuang Jia Xue Hui Xing An Jiang Tang",25.04188,121.539087
"tt-mb-d106I60","地藏王廟","Di Cang Wang Miao",25.011859,121.547677
"tt-mb-d106I70","安和悟覺精舍","An He Wu Jue Jing She",25.035095,121.548285
"tt-mb-d106I80","淨嵐學舍","Jing Lan Xue She",25.033485,121.548417
"tt-mb-d106J10","華藏淨宗弘化基金會","Hua Cang Jing Zong Hong Hua Ji Jin Hui",25.03329,121.556731
"tt-mb-d108A12","法華寺","Fa Hua Si",25.038623,121.505849
"tt-mb-d108A20","艋舺龍山寺","Meng Jia Long Shan Si",25.036961,121.499691
"tt-mb-d108A31","中台山普眼精舍","Chung Tai Shan Pu Yan Meditation Center",25.045729,121.508789
"tt-mb-d108A40","艋舺地藏庵","Meng Jia Di Cang An",25.036868,121.500586
"tt-mb-d108A50","功明精舍","Gong Ming Jing She",25.037049,121.500809
"tt-mb-d108A60","信心禪寺","Xin Xin Chan Si",25.040895,121.49959
"tt-mb-d108A72","慈雲寺","Ci Yun Si",25.046424,121.503955
"tt-mb-d108A90","妙覺精舍","Miao Jue Jing She",25.030569,121.495243
"tt-mb-d108B00","艋舺清水巖祖師廟","Meng Jia Qing Shui Yan Zu Shi Miao",25.040261,121.502099
"tt-mb-d108B30","新約龍華佛教聖國山保安堂","Xin Yue Long Hua Fo Jiao Sheng Guo Shan Bao An Tang",25.038904,121.501443
"tt-mb-d108B40","慈恩禪寺","Ci En Chan Si",25.034214,121.496359
"tt-mb-d108B50","妙音大道場","Miao Yin Da Dao Chang",25.038904,121.501943
"tt-mb-d108B60","萬能宮","Wan Neng Gong",25.031683,121.496079
"tt-mb-d108B70","台北佛教同修會","Taipei Fo Jiao Tong Xiu Hui",25.038023,121.49945
"tt-mb-d108B80","慈航念佛共修會","Ci Hang Nian Fo Gong Xiu Hui",25.024511,121.492414
"tt-mb-d108B90","普潤佛堂","Pu Run Fo Tang",25.047598,121.509077
"tt-mb-d108C00","佛光堂","Fo Guang Tang",25.020011,121.494175
"tt-mb-d108C10","改化堂","Gai Hua Tang",25.018797,121.495455
"tt-mb-d108C20","台北市廣照宮","Taipei Guang Zhao Gong",25.023491,121.500389
"tt-mb-d108C30","真學精舍","Zhen Xue Jing She",25.038836,121.505279
"tt-mb-d108C40","蓮池寺","Lian Chi Si",25.036784,121.49252
"tt-mb-d108C50","助順將軍廟","Zhu Shun Jiang Jun Miao",25.045891,121.503336
"tt-mb-d108C60","法鼓山中正萬華辦事處","Dharma Drum Mountain Zhong Zheng Wanhua Office",25.026284,121.500605
"tt-mb-d108C70","達摩寺","Da Mo Si",25.021839,121.499777
"tt-mb-d108C80","慈濟中正萬華聯絡處","Ci Ji Zhong Zheng Wan Hua Lian Luo Chu",25.03158,121.50035
"tt-mb-d108C90","至玄宮","Zhi Xuan Gong",25.024752,121.501789
"tt-mb-d108D00","白雲般若講堂","Bai Yun Po Ruo Jiang Tang",25.046146,121.50517
"tt-mb-d108D10","無極靈隱寺","Wu Ji Ling Yin Si",25.023634,121.494804
"tt-mb-d108D20","巖清寺","Yan Qing Si",25.021529,121.492325
"tt-mb-d108D30","蓮宗精舍","Lian Zong Jing She",25.030769,121.495306
"tt-mb-d108D40","壽光學舍","Shou Guang Xue She",25.02954,121.504329
"tt-mb-d108D50","九龍菩提行願會","Jiu Long Pu Ti Xing Yuan Hui",25.04049,121.505438
"tt-mb-d108D60","舊譯講修林佛學研究協會","Jiu Yi Jiang Xiu Lin Fo Xue Yan Jiu Xie Hui",25.024786,121.500529
"tt-mb-d108D70","寧瑪巴白玉祥丘達吉林佛學會","Taipei Nyingmapa Palyul Jangchub Darjeling Buddhist Institute",25.032352,121.491813
"tt-mb-d108D80","法輪講堂","Fa Lun Jiang Tang",25.045581,121.508798
"tt-mb-d108D90","慧光精舍","Hui Guang Jing She",25.045787,121.508587
"tt-mb-d108F00","慈願行苑","Ci Yuan Xing Yuan",25.038966,121.500749
"tt-mb-d108F10","三慧學舍","San Hui Xue She",25.037958,121.500419
"tt-mb-d108F20","台北縣佛教會","Taipei County Buddhist Association",25.048183,121.507609
"tt-mb-d108F30","觀自在慈友會","Guan Zi Zai Ci You Hui",25.037225,121.504294
"tt-mb-d108F40","慈善佛堂","Ci Shan Fo Tang",25.040717,121.50567
"tt-mb-d108F50","蓮德學佛會","Lian De Xue Fo Hui",25.032574,121.489411
"tt-mb-d108F60","創價學會中興文化會館","Chuang Jia Xue Hui Zhong Xing Wen Hua Hui Guan",25.043634,121.501681
"tt-mb-d108F70","生命電視萬華中心","Sheng Ming Dian Shi Wan Hua Zhong Xin",25.01943,121.495852
"tt-mb-d110A10","真光禪寺","Zhen Guang Chan Si",25.031775,121.587029
"tt-mb-d110A20","中台山普光精舍","Chung Tai Shan Pu Guang Meditation Center (Taipei)",25.028966,121.564898
"tt-mb-d110A30","中台山普皇精舍","Chung Tai Shan Pu Huang Meditation Center",25.026588,121.555062
"tt-mb-d110A41","佛光山松山寺","Fo Guang Shan Sung Shan Temple",25.023954,121.564064
"tt-mb-d110A50","松山靈隱寺","Song Shan Ling Yin Si",25.025148,121.581381
"tt-mb-d110A61","靈源寺","Ling Yuan Si",25.048887,121.575295
"tt-mb-d110A70","千佛山十方大法禪寺","Qian Fo Shan Shi Fang Da Fa Chan Si",25.031425,121.589979
"tt-mb-d110A80","佛光山台北道場","Fo Guang Shan Taipei Vihara",25.048309,121.578821
"tt-mb-d110A90","石泉巖","Shi Quan Yan",25.012057,121.568817
"tt-mb-d110B00","永吉福德宮","Yong Ji Fu De Gong",25.042145,121.569956
"tt-mb-d110B10","觀音覺佛園","Guan Yin Jue Fo Yuan",25.045491,121.570828
"tt-mb-d110B20","龍壽佛堂","Long Shou Fo Tang",25.044531,121.574106
"tt-mb-d110B30","華嚴聖因精舍","Hua Yan Sheng Yin Jing She",25.029867,121.561134
"tt-mb-d110B40","慈皇靈山照源臺","Ci Huang Ling Shan Zhao Yuan Tai",25.023194,121.561943
"tt-mb-d110B50","玄覺寺","Xuan Jue Si",25.022631,121.561103
"tt-mb-d110B60","東王寶殿","Dong Wang Bao Dian",25.016348,121.573581
"tt-mb-d110B70","觀音寺","Guan Yin Si",25.018479,121.571966
"tt-mb-d110B80","淨蓮念佛會","Jing Lian Chanting Society",25.016664,121.573063
"tt-mb-d110B90","玉天宮","Yu Tian Gong",25.021295,121.557346
"tt-mb-d110C00","妙行講堂","Miao Xing Jiang Tang",25.040624,121.578072
"tt-mb-d110C10","松山青雲寺","Song Shan Qing Yun Si",25.031814,121.579279
"tt-mb-d110C20","修聖寺","Xiu Sheng Si",25.026205,121.578977
"tt-mb-d110C30","紫竹精舍","Zi Zhu Jing She",25.026785,121.581532
"tt-mb-d110C40","修德庵","Xiu De An",25.027605,121.581205
"tt-mb-d110C50","西方三聖寺","Xi Fang San Sheng Si",25.026122,121.582355
"tt-mb-d110C60","地藏庵","Di Cang An",25.026122,121.582615
"tt-mb-d110C70","福樂寺","Fu Le Si",25.026122,121.582355
"tt-mb-d110C80","普陀山金剛禪寺","Pu Tuo Shan Jin Gang Chan Si",25.026172,121.582355
"tt-mb-d110C90","寒山寺","Han Shan Si",25.026585,121.581532
"tt-mb-d110D00","普陀山慈航寺","Pu Tuo Shan Ci Hang Si",25.025817,121.578033
"tt-mb-d110D10","賢徧林佛學會","Xian Bian Lin Buddhist Institute",25.047846,121.577194
"tt-mb-d110D20","無極聖寶殿","Wu Ji Sheng Bao Dian",25.040312,121.574166
"tt-mb-d110D30","拇指山大悲佛堂","Mu Zhi Shan Da Bei Fo Tang",25.020896,121.579902
"tt-mb-d110D40","忠義宮","Zhong Yi Gong",25.048505,121.569524
"tt-mb-d110D50","天月宮","Tian Yue Gong",25.032273,121.559296
"tt-mb-d110D60","中華密嚴宗佛教協會千手觀音寺","Zhong Hua Mi Yan Zong Fo Jiao Xie Hui Qian Shou Guan Yin Si",25.030951,121.559297
"tt-mb-d110D70","寧瑪巴噶陀顯密繁榮洲佛學會","Nyingma Kathok Xian mi Fan rong zhou Buddhist Institute",25.029251,121.557453
"tt-mb-d110D80","六張犁慈聖宮","Liu Zhang Li Ci Sheng Gong",25.023006,121.557349
"tt-mb-d110D90","順天宮","Shun Tian Gong",25.023669,121.556845
"tt-mb-d110F00","嚴寬祜文教基金會","Yan Kuan Hu Wen Jiao Ji Jin Hui",25.040574,121.562441
"tt-mb-d110F10","佛教菩提願學佛會","Fo Jiao Pu Ti Yuan Xue Fo Hui",25.040163,121.562149
"tt-mb-d110F20","松山慧德寺","Song Shan Hui De Si",25.036153,121.583537
"tt-mb-d110F30","壽天宮","Shou Tian Gong",25.031892,121.586797
"tt-mb-d110F40","明山寺","Ming Shan Si",25.030144,121.586348
"tt-mb-d110F50","松山九五茅蓬","Song Shan Jiu Wu Mao Peng",25.028975,121.58446
"tt-mb-d110F60","本願禪寺","Ben Yuan Chan Si",25.032219,121.588535
"tt-mb-d110F70","光復南路白玉中心","Guang Fu S. Rd Palyul Center",25.03538,121.557782
"tt-mb-d110F80","中華菩提協會","Zhong Hua Pu Ti Xie Hui",25.041097,121.578885
"tt-mb-d110F90","上密院台北佛學中心","Shang Mi Yuan Taipei Buddhist Center",25.034116,121.575968
"tt-mb-d110G00","達賴喇嘛西藏宗教基金會","Tibet Religious Foundation of His Holiness the Dalai Lama",25.024831,121.553303
"tt-mb-d110G10","向覺學會","Xiang Jue Xue Hui",25.040996,121.585735
"tt-mb-d110G20","卓千佛學會","Zhuo Qian Buddhist Institute",25.024825,121.570542
"tt-mb-d110G30","大佛精舍","Da Fo Jing She",25.037698,121.577139
"tt-mb-d110G40","松山菩提蓮社","Song Shan Pu Ti Lian She",25.043388,121.57665
"tt-mb-d110G50","欣德園佛學圖書館","Xin De Yuan Buddhism library",25.025998,121.554658
"tt-mb-d110G60","中華民國中台禪學會","Zhong Hua Min Guo Zhong Tai Chan Xue Hui",25.023998,121.568924
"tt-mb-d110G80","淨土宗台北念佛會","Jing Tu Zong Taipei Chanting Society",25.027409,121.570671
"tt-mb-d110G90","淨土宗法物流通處","Jing Tu Zong Fa Wu Liu Tong Chu",25.027212,121.569562
"tt-mb-d110H00","創價學會松德講堂","Chuang Jia Xue Hui Song De Jiang Tang",25.037858,121.574625
"tt-mb-d110H10","圓覺精舍","Yuan Jue Jing She",25.045787,121.571929
"tt-mb-d111A11","東方寺","Dong Fang Si",25.122459,121.558372
"tt-mb-d111A21","報恩寺","Bao En Si",25.085049,121.526083
"tt-mb-d111A31","昭明寺","Zhao Ming Si",25.083325,121.526223
"tt-mb-d111A41","中台山普行精舍","Chung Tai Shan Pu Xing Meditation Center",25.120409,121.526384
"tt-mb-d111A50","吉祥寺","Ji Xiang Si",25.123381,121.541308
"tt-mb-d111A60","中台山普榮精舍","Chung Tai Shan Pu Rong Meditation Center",25.109495,121.533384
"tt-mb-d111A71","淨光寺","Jing Guang Si",25.127782,121.53715
"tt-mb-d111A80","淨光寺-講堂","Jing Guang Si Jiang Tang",25.110884,121.528782
"tt-mb-d111A91","南海普陀山慧濟寺","Nan Hai Pu Tuo Shan Hui Ji Si",25.126796,121.536378
"tt-mb-d111B02","妙法寺","Miao Fa Si",25.12293,121.586717
"tt-mb-d111B10","鼓山湧泉寺","Gu Shan Yong Quan Si",25.098851,121.555384
"tt-mb-d111B20","永明寺","Yong Ming Si",25.107328,121.547461
"tt-mb-d111B32","芝山巖惠濟宮","Zhi Shan Yan Hui Ji Gong",25.102966,121.530632
"tt-mb-d111B40","台北祖菩道場","Taipei Zu Pu Dao Chang",25.086108,121.521807
"tt-mb-d111B50","台北地藏禪寺","Taipei Di Cang Chan Si",25.099687,121.490656
"tt-mb-d111B60","保安佛堂佈教所","Bao An Fo Tang Bu Jiao Suo",25.113855,121.527818
"tt-mb-d111B70","蓮池禪寺","Lian Chi Chan Si",25.098879,121.555416
"tt-mb-d111B80","啟明佛寺","Qi Ming Fo Si",25.091003,121.524682
"tt-mb-d111B90","普願精舍","Pu Yuan Jing She",25.084524,121.511999
"tt-mb-d111C00","金山分院","Jin Shan Fen Yuan",25.128543,121.533103
"tt-mb-d111C10","妙光寺","Miao Guang Si",25.095055,121.539664
"tt-mb-d111C20","本願山天母念佛會","Ben Yuan Shan Tian Mu Chanting Society",25.109434,121.528809
"tt-mb-d111C30","法鼓山慈弘精舍","Dharma Drum Mountain Ci Hong Dharma Center",25.079698,121.510915
"tt-mb-d111C41","佛光山士林禪淨中心","Fo Guang Shan Shih Lin Temple",25.098534,121.532222
"tt-mb-d111C50","廣明寺","Guang Ming Si",25.089651,121.507835
"tt-mb-d111C60","觀音普化門丹華堂行道院","Guan Yin Pu Hua Men Dan Hua Tang Xing Dao Yuan",25.113756,121.540846
"tt-mb-d111C70","法鼓山天母共修處","Dharma Drum Mountain Tianmu Practice Center",25.107709,121.525813
"tt-mb-d111C81","法鼓山石牌辦事處","Dharma Drum Mountain Shipai Office",25.10314,121.521083
"tt-mb-d111C90","本願山士林念佛會","Ben Yuan Shan Shi Lin Chanting Society",25.089561,121.516136
"tt-mb-d111D00","士林千手觀音廟","Shi Lin Qian Shou Guan Yin Miao",25.08859,121.525925
"tt-mb-d111D10","慈願精舍","Ci Yuan Jing She",25.100989,121.524399
"tt-mb-d111D20","九品精舍","Jiu Pin Jing She",25.102247,121.527121
"tt-mb-d111D30","慈悟寺","Ci Wu Si",25.133595,121.532608
"tt-mb-d111D40","白毫精舍","Bai Hao Jing She",25.105979,121.525134
"tt-mb-d111D50","慈雲寺","Ci Yun Si",25.124229,121.531947
"tt-mb-d111D60","弘化世界藝術劇團","Hong Hua Shi Jie Yi Shu Ju Tuan",25.103213,121.518846
"tt-mb-d111D70","鶴鳴精舍","He Ming Jing She",25.12998,121.571951
"tt-mb-d111D80","平等山法輪禪寺","Ping Deng Shan Fa Lun Chan Si",25.138981,121.577936
"tt-mb-d111D90","龍泉寺","Long Quan Si",25.124873,121.551248
"tt-mb-d111F00","妙德蘭若","Miao De Lan Ruo",25.105723,121.542283
"tt-mb-d111F10","天岳山雲陽寺","Tian Yue Shan Yun Yang Si",25.11825,121.587071
"tt-mb-d111F20","三聖殿","San Sheng Dian",25.124206,121.577823
"tt-mb-d111F30","慈願寺","Ci Yuan Si",25.098937,121.540402
"tt-mb-d111F40","法雨山普宜苑","Fa Yu Shan Pu Yi Yuan",25.121184,121.577347
"tt-mb-d111F50","禪雲精舍","Chan Yun Jing She",25.124541,121.593629
"tt-mb-d111F60","中華藏密噶瑪巴協會","Zhong Hua Cang Mi Ga Ma Ba Xie Hui",25.10952,121.52389
"tt-mb-d111F70","大法壇","Da Fa Tan",25.079164,121.510703
"tt-mb-d111F80","三元宮","San Yuan Gong",25.084896,121.510757
"tt-mb-d111F90","葫蘆寺","Hu Lu Si",25.085164,121.508411
"tt-mb-d111G00","監王宮","Jian Wang Gong",25.08919,121.506495
"tt-mb-d111G10","三寶壇","San Bao Tan",25.089901,121.505941
"tt-mb-d111G20","慈安寺","Ci An Si",25.105231,121.483061
"tt-mb-d111G32","法鼓山劍潭共修處","Dharma Drum Mountain Jian Tan Practice Center",25.0827,121.520711
"tt-mb-d111G40","飛龍寺","Fei Long Si",25.132797,121.536707
"tt-mb-d111G50","六如殿","Liu Ru Dian",25.120998,121.54355
"tt-mb-d111G60","九蓮宮","Jiu Lian Gong",25.088419,121.506432
"tt-mb-d111G70","南海法門寺","Nan Hai Fa Men Si",25.092538,121.506441
"tt-mb-d111G80","慈善堂","Ci Shan Tang",25.089184,121.509697
"tt-mb-d111G90","雨農聞思班","Yu Nong Wen Si Ban",25.097855,121.532147
"tt-mb-d111H00","妙善堂","Miao Shan Tang",25.10431,121.529057
"tt-mb-d111H10","頻陀學苑","Pin Tuo Xue Yuan",25.084479,121.512021
"tt-mb-d111H20","淨因寺","Jing Yin Si",25.09986,121.556439
"tt-mb-d111H30","圓明寺","Yuan Ming Si",25.099072,121.556832
"tt-mb-d111H40","總持寺","Zong Chi Si",25.08718,121.504826
"tt-mb-d111H50","大方廣佛學講修學會","Da Fang Guang Fo Xue Jiang Xiu Xue Hui",25.107388,121.524849
"tt-mb-d111H60","中華佛教吽字持明成就正法會","Zhong Hua Fo Jiao Hong Zi Chi Ming Cheng Jiu Zheng Fa Hui",25.118988,121.525853
"tt-mb-d111H70","中華密宗耶旺傑仟佛學會","Zhong Hua Mi Zong Ye Wang Jie Qian Buddhist Institute",25.118015,121.536558
"tt-mb-d111H80","蓮華念佛會","Lian Hua Chanting Society",25.086768,121.517681
"tt-mb-d111H90","藏密薩迦大智佛學研究中心","Cang Mi Sa Jia Da Zhi Fo Xue Yan Jiu Zhong Xin",25.089999,121.519213
"tt-mb-d111I00","噶寧菩提法園佛學會","Ga Ning Pu Ti Fa Yuan Buddhist Institute",25.090754,121.515263
"tt-mb-d111I10","明心精舍閉關中心","Dharmata Meditation Center Retreat Center",25.138985,121.548768
"tt-mb-d111I20","普賢蓮社","Pu Xian Lian She",25.089137,121.51739
"tt-mb-d111I30","慈生佛堂","Ci Sheng Fo Tang",25.124452,121.535295
"tt-mb-d111I40","光泉法輪中心","Guang Quan Buddhist Center",25.118548,121.537045
"tt-mb-d111I50","西藏佛學會","Xi Cang Buddhist Institute",25.118215,121.533127
"tt-mb-d111I60","真澄寺","Zhen Cheng Si",25.102277,121.554777
"tt-mb-d111I70","萬佛朝山共修會","Wan Fo Chao Shan Gong Xiu Hui",25.085234,121.511016
"tt-mb-d111I80","如來禪蓬","Ru Lai Chan Peng",25.115607,121.56909
"tt-mb-d111I90","西藏密宗佛學服務中心","Xi Cang Mi Zong Fo Xue Fu Wu Zhong Xin",25.082247,121.511844
"tt-mb-d111J00","阿含精舍","A Han Jing She",25.105203,121.52624
"tt-mb-d111J10","松柏精舍","Song Bo Jing She",25.086097,121.511347
"tt-mb-d111J20","寧瑪巴鐵丘吉林大乘法苑佛學會","Nyingma Tie qiu Ji lin Da cheng Fa yuan Buddhist Institute",25.082611,121.520846
"tt-mb-d111J30","創價學會天母講堂","Chuang Jia Xue Hui Tian Mu Jiang Tang",25.114207,121.529855
"tt-mb-d111J43","法鼓山士林辦事處","Dharma Drum Mountain Shih Lin Office",25.094055,121.522898
"tt-mb-d111J60","法音精舍","Fa Yin Jing She",25.103587,121.526895
"tt-mb-d111J70","台北地藏淨宗學會﹝代收法寶處 ﹞","Taipei Di Cang Pureland Learning Center",25.089916,121.529893
"tt-mb-d112A10","法鼓山中華佛教文化館","Dharma Drum Mountain Chung-Hwa Institute of Buddhist Culture",25.136431,121.510307
"tt-mb-d112A20","法鼓山農禪寺","Dharma Drum Mountain Nung Chan Monastery",25.122857,121.495941
"tt-mb-d112A31","法鼓山雲來寺","Dharma Drum Mountain Yun Lai Monastery",25.128466,121.507056
"tt-mb-d112A40","彌陀寺","Mi Tuo Si",25.144522,121.521202
"tt-mb-d112A52","中和禪寺","Zhong He Chan Si",25.130497,121.507442
"tt-mb-d112A62","法雨寺","Fa Yu Si",25.147698,121.518874
"tt-mb-d112A70","觀音禪院","Guan Yin Chan Yuan",25.126956,121.513348
"tt-mb-d112A82","慈航寺","Ci Hang Si",25.14542,121.496397
"tt-mb-d112A90","靈泉山普濟寺","Ling Quan Shan Pu Ji Si",25.13595,121.511176
"tt-mb-d112B00","善光寺","Shan Guang Si",25.135766,121.518789
"tt-mb-d112B10","大慈寺","Da Ci Si",25.149669,121.516004
"tt-mb-d112B22","佛光山安國寺","Fo Guang Shan An Kuo Temple",25.147018,121.503558
"tt-mb-d112B31","法藏寺","Fa Cang Si",25.139797,121.513242
"tt-mb-d112B41","中台山普印精舍","Chung Tai Shan Pu Yin Meditation Center (Taipei City)",25.114109,121.512833
"tt-mb-d112B50","慈濟關渡志業園區","Ci Ji Guan Du Zhi Ye Yuan Qu",25.12321,121.469955
"tt-mb-d112B60","靈法寺","Ling Fa Si",25.142999,121.503987
"tt-mb-d112B70","不動明王寺石窟","Bu Dong Ming Wang Si Shi Ku",25.138003,121.517071
"tt-mb-d112B82","台北行天宮北投分宮","Taipei Xing Tian Gong Bei Tou Fen Gong",25.136951,121.477608
"tt-mb-d112B90","明德淨宗學會","Ming De Pureland Learning Center",25.109525,121.519804
"tt-mb-d112C00","明解宮","Ming Jie Gong",25.133095,121.498886
"tt-mb-d112C10","佛恩寺","Fo En Si",25.137147,121.510215
"tt-mb-d112C20","白聖禪寺","Bai Sheng Chan Si",25.136252,121.498033
"tt-mb-d112C30","聖雲宮","Sheng Yun Gong",25.10896,121.514097
"tt-mb-d112C40","日本高野山無量光院台灣別院","Ri Ben Gao Ye Shan Wu Liang Guang Yuan Taiwan Bie Yuan",25.113437,121.511221
"tt-mb-d112C50","慈濟人文志業中心","Ci Ji Ren Wen Zhi Ye Zhong Xin",25.123535,121.471793
"tt-mb-d112C60","聖賢禪寺","Sheng Xian Chan Si",25.119064,121.506556
"tt-mb-d112C70","法音精舍","Fa Yin Jing She",25.108255,121.518406
"tt-mb-d112C81","法鼓山同德共修處","Dharma Drum Mountain Tong De Practice Center",25.124152,121.527911
"tt-mb-d112C90","湖慈南海寺","Hu Ci Nan Hai Si",25.181238,121.562744
"tt-mb-d112D00","光泉寺","Guang Quan Si",25.176738,121.533828
"tt-mb-d112D10","石牌太子會","Shi Pai Tai Zi Hui",25.111451,121.512323
"tt-mb-d112D20","聖賢堂","Sheng Xian Tang",25.128541,121.52688
"tt-mb-d112D30","十方菩提精舍","Shi Fang Pu Ti Jing She",25.14283,121.495852
"tt-mb-d112D40","正覺禪寺","Zheng Jue Chan Si",25.151008,121.490729
"tt-mb-d112D50","頂湖土地公廟","Ding Hu Tu Di Gong Miao",25.156076,121.52986
"tt-mb-d112D60","北投至妙寺","Bei Tou Zhi Miao Si",25.148539,121.530612
"tt-mb-d112D70","妙音精舍","Miao Yin Jing She",25.137571,121.517809
"tt-mb-d112D80","西宏寺","Xi Hong Si",25.137176,121.512586
"tt-mb-d112D90","鐘鼓峒","Zhong Gu Tong",25.137176,121.512586
"tt-mb-d112F00","普庵精舍","Pu An Jing She",25.137176,121.513186
"tt-mb-d112F10","福慧禪寺","Fu Hui Chan Si",25.137176,121.512676
"tt-mb-d112F20","龍雲寺","Long Yun Si",25.13699,121.51241
"tt-mb-d112F30","天竺寺","Tian Zhu Si",25.138786,121.517281
"tt-mb-d112F40","曼陀寺","Man Tuo Si",25.138123,121.517612
"tt-mb-d112F50","曹洞寺","Cao Dong Si",25.138486,121.515945
"tt-mb-d112F60","北投玉佛寺","Bei Tou Yu Fo Si",25.137798,121.518281
"tt-mb-d112F70","千佛堂","Qian Fo Tang",25.141668,121.51365
"tt-mb-d112F80","妙行宮","Miao Xing Gong",25.11581,121.518862
"tt-mb-d112F90","觀音佛堂","Guan Yin Fo Tang",25.139316,121.503468
